racquet_url,racquet_img,racquet_name,racquet_rating,racquet_rating_count,racquet_price,racquet_description,head_size,length,strung_weight,balance,swingweight,stiffness,beam_width,composition,power_level,stroke_style,swing_speed,racquet_colors,grip_type,string_pattern,string_tension,racquet_colors_,racquet_colors_grey/,age,height,weight,other,age_9-10,strung _weight
https://www.tennis-warehouse.com/Babolat_Pure_Aero_Plus_2023/descpageRCBAB-BAROPL.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BAROPL-1.jpg&nw=455,Babolat Pure Aero Plus 2023,5.0,14,269.00,"Updated with a softer feel, the Pure Aero Plus hits a very heavy ball Babolat updates the feel and string bed of one of the game's best extended length racquets. It's called the Pure Aero Plus and it gives experienced ball strikers the ability to hit a very heavy ball. Like the standard Pure Aero, this stick combines a powerful tapered beam with a spin-friendly 16x19 string pattern. What separates it, however, is an extended 27.5"" length, which translates into extra pop on groundies and serves. For 2023, in addition to a softer, more arm-friendly flex point, Babolat adds comfort with NF² Technology which uses flax inserts in the handle and upper hoop to soften ball impact. Babolat also updates its FSI Spin technology with slightly tighter string spacing. The result is greater control (and confidence) when maximizing stroke speed in the service of power and spin. Ultimately, by combining impressive power with spin-friendly precision, Babolat has delivered a dangerous weapon to experienced players. The softer feel for 2023 is a nice touch.",100 in² / 645.16 cm²,27.5in / 69.85cm,11.3oz / 320g,12.99in / 32.99cm / 6 pts HL,334,65,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Yellow/Black,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",50-59 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Aero_Team_2023/descpageRCBAB-BAROTM.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BAROTM-1.jpg&nw=455,Babolat Pure Aero Team 2023,4.8,18,269.00,"Babolat updates this speedy spin monster with better feel Babolat adds another chapter to the Pure Aero Team! With this racquet, Babolat delivers a lighter, faster version of the standard Pure Aero. At 10.6 ounces strung and boasting a low swingweight, this stick moves through contact with remarkable ease, making it great for rising intermediates looking to play aggressive tennis. For this update Babolat updates the feel with NF ² Technology which includes flax inserts in the handle for a softer feel at impact. Comfort is further enhanced by SWX Pure Feel at 3/9 o'clock in the racquet's head.  This racquet also benefits from FSI Spin Technology , which features wider spacing between the crosses for a tighter grip on the ball. From the baseline, the Pure Aero Team feels explosive and accurate. Although it lacks the stability of the standard Pure Aero, this racquet's raw speed translates into very easy shot making . Ultimately, this update to the Pure Aero Team checks all the right boxes. The softer feel is a nice bonus.  Intermediate players looking to play aggressive tennis should start here.",100 in² / 645.16 cm²,27in / 68.58cm,10.6oz / 301g,12.85in / 32.64cm / 5 pts HL,302,67,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Yellow/Black,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",50-59 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Aero_Lite_2023/descpageRCBAB-BAROL.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BAROL-1.jpg&nw=455,Babolat Pure Aero Lite 2023,4.5,11,249.00,"Updated with a softer feel, this light version of Pure Aero offers an easy learning curve to improving players Updated with a softer feel and wider string spacing for 2023, the Pure Aero Lite is the perfect racquet for dedicated beginners and early intermediate players. As the lightest member in the Pure Aero family, this racquet makes it easier for improving players to generate power and spin. For 2023, Babolat updates the feel with NF² Technology which includes flax inserts in the handle for a softer feel at impact. Comfort is further enhanced by SWX Pure Feel at 3/9 o'clock in the racquet's head. This racquet also benefits from FSI Spin Technology which features wider spacing between the crosses for a tighter grip on the ball. With some impressive updates to the feel and string bed, the Pure Aero Lite continues to be an obvious option for improving players who are looking to rise to next level.",100 in² / 645.16 cm²,27in / 68.58cm,10oz / 283g,13.38in / 33.99cm / 1 pts HL,304,65,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Yellow/Black,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",50-59 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_2025/descpageRCBAB-BPD25R.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BPD25R-1.jpg&nw=455,Babolat Pure Drive 2025,4.9,33,299.00,"Born in 1994, the Babolat Pure Drive epitomizes the speed, power, and spin of the modern game The Pure Drive is popular for a reason. Boasting an appeal that cuts across ability levels, this modern player's racquet offers an unmistakably easy learning curve to virtually anyone looking to play aggressive tennis. Although it reserves its greatest charm for the baseliner who likes dictating action with heavy pace, it's also dangerous in the front court, where the quick handling and powerful response practically beg you to finish volleys with a bang. Serving is another strength of the Pure Drive, where surgically placed slices and kickers are as easy to hit as flat bombs down the T. For 2025, Babolat enhances comfort with an updated version of NF2 Tech, a dampening technology that uses flax fibers in the throat to smooth out harsh vibrations. This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat's HTR System, a layup construction that stiffens the hoop in a way that not only enhances power but also creates more stability and less frame wobble on off-center impact (think rebound control). Ultimately, for the player who wants a lightning-fast racquet with easy access to power and spin, there are few better options than the Pure Drive. The fact that this generation is softer and more comfortable than previous versions is a very nice bonus . This model is version 11",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,12.99in / 32.99cm / 4 pts HL,317,69,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",46-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_98_2025/descpageRCBAB-PD98R.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PD98R-1.jpg&nw=455,Babolat Pure Drive 98 2025,4.8,11,309.00,"Power meets precision Originally launched in 2019 under the VS moniker, the Pure Drive 98 is defined by its controllable power. In addition to offering the most compact and surgical head size in the Pure Drive family, this stick gets updated with a tighter 16x20 string pattern, giving players the needed control to swing bigger when loading the ball with pace and spin. For 2025, Babolat adds comfort with an updated version of NF2 Tech, a dampening technology that uses flax fibers in the throat to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat’s HTR System, a layup construction that stiffens the hoop in a way that not only enhances power but creates more stability and less frame noodling on off-center impact (think rebound control). In addition to its enhanced dampening, the 2025 Pure Drive 98 continues to offer an irresistible combination of speed, power, spin, and precision. Stiffness and swingweight updated on 1.21.25",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,13.18in / 33.48cm / 3 pts HL,326,69,21mm / 23mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Pro,"16 Mains / 20 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",46-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_98_2-Pack_2025/descpageRCBAB-PD98D.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PD98D-1.jpg&nw=455,Babolat Pure Drive 98 2-Pack 2025,4.8,11,619.00,"Power meets precision This product is for 2 Pure Drive 98 racquets. Originally launched in 2019 under the VS moniker, the Pure Drive 98 is defined by its controllable power. In addition to offering the most compact and surgical head size in the Pure Drive family, this stick gets updated with a tighter 16x20 string pattern, giving players the needed control to swing bigger when loading the ball with pace and spin. For 2025, Babolat adds comfort with an updated version of NF2 Tech, a dampening technology that uses flax fibers in the throat to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat’s HTR System, a layup strategy that stiffens the hoop in a way that not only enhances power but creates more stability and less frame noodling on off-center impact (think rebound control). In addition to its enhanced dampening, the 2025 Pure Drive 98 continues to offer an irresistible combination of speed, power, spin, and precision.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,13.18in / 33.48cm / 3 pts HL,323,69,21mm / 23mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Pro,"16 Mains / 20 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",46-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_Plus_2025/descpageRCBAB-BPDP25.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BPDP25-1.jpg&nw=455,Babolat Pure Drive Plus 2025,4.1,8,299.00,"One of the games most powerful and spin-friendly weapons gets updated with enhanced dampening for 2025 Babolat adds another chapter to one of the game’s most dangerous players’ racquets. With its extended length, powerful beam construction, and open string pattern, the Pure Drive Plus gives aggressive players the ability to overwhelm their opponents with heavy pace. In addition to giving you extra leverage on groundies, this racquet’s extended length translates into an unmistakable boost in power on serves. Although not as nimble as the standard Pure Drive at net, this extended-length racquet comes around surprisingly fast in the front court, making it a formidable all-court weapon. For 2025, Babolat adds its NF2 Tech 2.0, which uses flax fibers in the throat to dampen harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the string bed to transfer more energy to the ball. Other features include Babolat’s HTR System, a layup strategy that stiffens the hoop in a way that not only enhances power but creates more stability and less frame noodling on off-center impact (think rebound control). Ultimately, this update keeps a good thing going. Although you’ll appreciate the enhanced dampening and comfort, the star of the show remains its dangerous combination of power and spin.",100 in² / 645.16 cm²,27.5in / 69.85cm,11.2oz / 318g,13in / 33.02cm / 6 pts HL,325,69,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",46-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_Team_2025/descpageRCBAB-BRPTR.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BRPTR-1.jpg&nw=455,Babolat Pure Drive Team 2025,5.0,5,279.00,"Perfect for the rising intermediate players looking to master the mechanics of pace and spin The Pure Drive Team 2025 is defined by its user-friendly speed, easy power, and spin-friendly targeting. At only 10.6 ounces strung and boasting a sub-315 swingweight, this racquet, though not as stable as the standard Pure Drive, makes it easier for less advanced players to address the ball with confidence. It's also quite powerful, enabling players to overwhelm their opponents with higher levels of pace. For 2025, Babolat adds enhanced dampening with an updated version of NF2 Tech, a material technology that uses flax fibers in the throat and head to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat’s HTR System, a layup strategy that stiffens the hoop to further enhance power. Intermediate players looking for a light option with explosive power and spin-friendly targeting will love this one.",100 in² / 645.16 cm²,27in / 68.58cm,10.6oz / 301g,12.85in / 32.64cm / 5 pts HL,308,69,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",44-53 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_Lite_2025/descpageRCBAB-BPDLR.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BPDLR-1.jpg&nw=455,Babolat Pure Drive Lite 2025,4.4,5,279.00,"Updated with enhanced dampening for 2025, the Pure Drive Lite remains the perfect entry point into the world of aggressive tennis With the 2025 Pure Drive Lite , Babolat delivers an easy learning curve to dedicated beginners, early intermediates, and juniors. Like previous versions, this racquet puts the speed, power, and spin of the standard Pure Drive into a lighter, more user-friendly package. On virtually every stroke, this racquet's maneuverability and easy targeting translate into confidence. For 2025, Babolat adds comfort with an updated version of NF2 Tech, a dampening technology that uses flax fibers in the throat and head to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat’s HTR System, a layup strategy that stiffens the hoop to further enhance power. Ultimately, with some nice updates to the comfort, the 2025 Pure Drive Lite checks all the right boxes. Rising players looking to develop into aggressive ball strikers will find this one perfect.",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_Super_Lite_2025/descpageRCBAB-BPDSLR.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BPDSLR-1.jpg&nw=455,Babolat Pure Drive Super Lite 2025,,,269.00,"Introducing the perfect entry point into the world of aggressive tennis Babolat adds another chapter to the lightest and fastest Pure Drive. Named the Pure Drive Super Lite, this racquet brings raw speed, easy power, and spin-friendly precision to beginners. The Pure Drive Super Lite should also work for the junior player who is ready to make the leap into an adult performance frame. For 2025, Babolat adds comfort with an updated version of NF2 Tech, a dampening technology that uses flax fibers in the throat and head to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat s HTR System, a layup strategy that stiffens the hoop to further enhance power. Ultimately, with its light weight and easy learning curve, this racquet is the perfect entry point into the power, speed, and spin of the Pure Drive franchise.",100 in² / 645.16 cm²,27in / 68.58cm,9.5oz / 269g,13.19in / 33.5cm / 2 pts HL,295,68,23mm / 26mm / 23mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Babolat Syntec Lite,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",44-53 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Drive_107_2025/descpageRCBAB-BPD17R.html,https://img.tennis-warehouse.com/watermark/rs.php?path=BPD17R-1.jpg&nw=455,Babolat Pure Drive 107 2025,4.9,8,279.00,"Babolat adds another chapter to the most powerful Pure Drive Updated with enhanced vibration dampening for 2025, the Pure Drive 107 specializes in effortless power. With its light weight, forgiving head size, and generous margin of error, this racquet makes it easy for beginners and early intermediate players to address the ball with confidence. It's also a great option for the aging doubles veteran looking for big power on serves and lightning speed at net. For 2025, Babolat ups the comfort with an updated version of NF 2.0 Tech , a dampening technology that uses flax fibers in the throat and head to smooth out harsh vibrations (a welcome feature, considering the stiff beam). This model also inherits FSI Power from the previous generation, consisting of a bundle of technologies that enable the racquet to transfer more energy to the ball (think easy power). Other features include Babolat’s HTR System, a layup strategy that stiffens the hoop to further enhance power. Ultimately, this update to the Pure Drive 107 keeps a good thing going. Players looking for user-friendly speed and ultra-easy access to power will not be disappointed. The enhanced vibration dampening for 2025 is a nice touch.",107 in² / 690.32 cm²,27.2in / 69.09cm,10.6oz / 301g,12.99in / 32.99cm / 5 pts HL,307,69,23mm / 26mm / 23mm,Graphite,Medium,Medium,Medium,Blue,Babolat Syntec Pro,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",44-53 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_97_Carbon_Grey/descpageRCBAB-PS97SN.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS97SN-1.jpg&nw=455,Babolat Pure Strike 97 Carbon Grey,4.5,19,299.00,"The Pure Strike 97 gets a cool grey makeover Babolat gives the Pure Strike 97 a carbon grey makeover! Featuring the same specs and playability as the standard cosmetic version, this model has the thinnest beam and most compact head in the Pure Strike family, this racquet delivers mindless accuracy on full cuts . It also moves extremely fast for its weight, making it great for whipping up spin, hitting shots on the run, or reacting quickly at net. The Pure Strike 97 Carbon Grey is also comfortable, with a plusher feel off-center than the previous generation. Notable features include FSI Control technology, which tightens the string spacing for an even more precise and predictable trajectory. To help with comfort, Babolat adds NF² Tech which uses flax inserts in the shaft to help dampen harsh impact vibrations. Like the previous generation, this frame benefits from Control Frame Technology , which blends square and elliptical cross sections to deliver a stable hitting experience with excellent ball feedback. Ultimately, the Pure Strike 97 Carbon Grey is a great option for experienced players who want a speedy modern player's racquet with surgical targeting and great feel. (And the grey cosmetic is a very nice touch.)",97 in² / 625.81 cm²,27in / 68.58cm,11.7oz / 332g,12.59in / 31.98cm / 7 pts HL,321,63,21mm / 22mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Grey,LEATHER!,"16 Mains / 20 Crosses Mains skip: 7T,9T,7H,9H One Piece No Shared Holes",48-57 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_97_2-Pack_Carbon_Grey/descpageRCBAB-PS97DN.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS97DN-1.jpg&nw=455,Babolat Pure Strike 97 2-Pack Carbon Grey,4.5,19,599.00,"The Pure Strike 97 gets a cool grey makeover This product page is for TWO racquets. Babolat adds an alternate cosmetic to the Pure Strike 97, this one featuring a cool grey color. Boasting the thinnest beam and most compact head in the Pure Strike family, this racquet delivers mindless accuracy on full cuts . It also moves extremely fast for its weight, making it great for whipping up spin, hitting shots on the run, or reacting quickly at net. The Pure Strike 97 Carbon Grey is also comfortable, with a plusher feel off-center than the previous generation. Notable features include FSI Control technology, which tightens the string spacing for an even more precise and predictable trajectory. To help with comfort, Babolat adds NF² Tech which uses flax inserts in the shaft to help dampen harsh impact vibrations. Like the previous generation, this frame benefits from Control Frame Technology , which blends square and elliptical cross sections to deliver a stable hitting experience with excellent ball feedback. Ultimately, the Pure Strike 97 Carbon Grey is a great option for experienced players who want a speedy modern player's racquet with surgical targeting and great feel. (And the grey cosmetic is a very nice touch.)",97 in² / 625.81 cm²,27in / 68.58cm,11.7oz / 332g,12.59in / 31.98cm / 7 pts HL,321,63,21mm / 22mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Grey,LEATHER!,"16 Mains / 20 Crosses Mains skip: 7T,9T,7H,9H One Piece No Shared Holes",48-57 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_98_16x19_Carbon_Grey/descpageRCBAB-PS9816.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS9816-1.jpg&nw=455,Babolat Pure Strike 98 16x19 Carbon Grey,4.6,22,289.00,"Babolat adds a sleek grey cosmetic to the Pure Strike 98 Introducing the Pure Strike 98 16x19 Carbon Grey ! Like the standard cosmetic version, this racquet is designed for intermediate and advanced players who crave controllable power and great feel. Featuring more spin potential than its 18x20 counterpart, this racquet's more open pattern makes it easier to execute the full range of angles and trajectories. Other specs include a 330 swingweight, which not only keeps the racquet stable against higher levels of pace but also translates into impressive power on full cuts. For this update, Babolat adds FSI Control technology, which features tighter string spacing for an even more precise and predictable trajectory. To help with comfort, Babolat updates this racquet with NF2-Tech (flax fibers) in the shaft while keeping the head free of dampening agents to provide more direct ball feedback. As with previous generations, this frame benefits from Control Frame Technology , which blends square and elliptical cross sections to enhance stability and ball feedback. Ultimately, the Pure Strike 98 16x19 Carbon Grey is ideal for experienced players looking for a stable racquet with controllable power and great feel.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,13in / 33.02cm / 4 pts HL,330,64,21mm / 23mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Grey,Babolat Syntec Team,"16 Mains / 19 Crosses Mains skip: 8T,8H One Piece No Shared Holes",48-57 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_98_18x20_Carbon_Grey/descpageRCBAB-PS9818.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS9818-1.jpg&nw=455,Babolat Pure Strike 98 18x20 Carbon Grey,4.6,11,289.00,"Babolat adds a sleek grey color to its most control oriented racquet Featuring the same specs and playability as the standard white version, the Pure Strike 98 18x20 Carbon Grey is defined by its dense string pattern and laser-like trajectory, making it great for driving the ball through the court. It also packs a 332 swingweight, which gives it excellent stability against heavy hitters while also rewarding strong players with enough mass-based pop to impose their will. For this update, Babolat adds FSI Control technology, which features tighter string spacing for an even more precise and predictable trajectory. To help with comfort, Babolat puts NF2-Tech (flax fibers) in the shaft while keeping the head free of dampening agents to provide more direct ball feedback. As with previous generations, this frame benefits from Control Frame Technology , which blends square and elliptical cross sections to enhance stability and ball feedback. Ultimately, the Pure Strike 98 18x20 Carbon Grey is perfect for experienced players looking for stability and surgical control.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,13in / 33.02cm / 4 pts HL,332,63,21mm / 23mm / 21mm,Graphite,Low,Full,Fast,Grey,Babolat Syntec Team,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H One Piece No Shared Holes",48-57 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_100_Carbon_Grey/descpageRCBAB-PS1019.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS1019-1.jpg&nw=455,Babolat Pure Strike 100 Carbon Grey,4.9,9,289.00,"This version of the Pure Strike 100 features a sleek grey color Meet the Pure Strike 100 Carbon Grey! Featuring the same specs and playability as the standard version, this one comes dressed in a sleek grey cosmetic. Boasting a sub-325 swingweight, the Pure Strike 100 Carbon Grey moves fast and packs more than enough spin potential to bring the ball down on schedule. Technologies include FSI Control technology, which deploys tighter string spacing to deliver a very precise and predictable trajectory. To maximize vibration dampening and comfort, Babolat combines NF2-Tech (flax fibers) in the shaft with SWX Pure Feel (viscoelastic rubber) in the mid-section of the head. This racquet also benefits from Control Frame Technology , which blends square and elliptical cross sections to deliver a stable hitting experience with excellent ball feedback. Like the standard version, the Pure Strike 100 Carbon Grey is a great option for intermediate and advanced players looking for a speedy modern player's racquet with controllable power and great feel.",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,12.99in / 32.99cm / 4 pts HL,324,63,21mm / 23mm / 21mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Grey,Babolat Syntec Team,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H One Piece No Shared Holes",48-57 pounds,,,,,,,,
https://www.tennis-warehouse.com/Babolat_Pure_Strike_100_16x20_Carbon_Grey/descpageRCBAB-PS1020.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PS1020-1.jpg&nw=455,Babolat Pure Strike 100 16x20 Carbon Grey,5.0,14,289.00,"Babolat adds a sleek carbon grey paint job to the Pure Strike 100 16x20 Babolat adds a carbon grey cosmetic to the Pure Strike 100 16x20! This racquet not only delivers more control than the 100 16x19, but it also packs enough pop to close out points. With its predictable trajectory and zippy 320 swingweight, this stick offers easy targeting from the baseline and quick handling at net. It also packs a sub-64 RA stiffness, giving it an arm-friendly feel with outstanding ball feedback. As with other members of the family, this racquet has Control Frame Technology , which blends square and elliptical cross sections to deliver a stable hitting experience with excellent ball feedback. To help with vibration dampening, Babolat adds NF2-Tech (flax fibers) to both the handle and hoop. The 100 16x20 Carbon Grey also gives you the benefit of FSI Control technology , which tightens the string spacing for a more controlled and predictable string bed response. Ultimately, with its combination of raw speed controllable power, and great feel, the Pure Strike 100 16x20 Carbon Grey is a great addition to the Pure Strike family.",100 in² / 645.16 cm²,27in / 68.58cm,11.4oz / 323g,12.59in / 31.98cm / 7 pts HL,320,60,21mm / 23mm / 21mm,Grey,Low-Medium,Medium-Full,Medium-Fast,Grey,Babolat Syntec,"16 Mains / 20 Crosses Mains skip: 7T,9T,7H,9H One Piece No Shared Holes",48-57 pounds,,,,,,,,
